collision_severity,road_type,speed_limit,urban_or_rural_area,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,number_of_vehicles,number_of_casualties,vehicle_type_mode,any_skidding,avg_vehicle_age,time_sin,time_cos,day_sin,day_cos
3,6,30,1,13,1,1,1,1,0,2,1,4,0,8.0,-0.0958457525202241,-0.9953961983671789,-2.4492935982947064e-16,1.0
3,1,30,1,0,4,1,1,1,0,2,1,9,0,9.0,0.7223639620597556,-0.6915130557822693,0.9749279121818236,-0.2225209339563143
3,3,70,2,13,2,1,1,1,0,2,1,9,0,0.0,0.7933533402912352,-0.6087614290087207,-2.4492935982947064e-16,1.0
3,6,30,2,0,-1,7,1,1,0,1,1,9,0,-1.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
3,6,20,2,0,-1,1,1,1,0,2,1,9,0,3.0,0.8038568606172174,-0.5948227867513411,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,1,1,1,0,2,1,9,0,0.0,-0.0436193873653362,-0.9990482215818578,0.7818314824680298,0.6234898018587336
3,6,60,2,0,-1,1,1,1,0,2,1,9,0,10.0,-0.9469301294951056,0.3214394653031615,-0.7818314824680299,0.6234898018587334
2,6,60,2,0,-1,1,1,1,0,2,1,9,-1,6.5,-0.4617486132350337,-0.8870108331782218,0.7818314824680298,0.6234898018587336
3,2,20,1,0,-1,1,9,1,0,2,1,9,0,4.5,0.5735764363510464,-0.8191520442889916,-2.4492935982947064e-16,1.0
3,6,20,2,13,4,1,1,1,0,2,2,9,0,2.0,-0.9426414910921784,-0.3338068592337712,0.4338837391175582,-0.900968867902419
3,6,50,2,0,4,1,1,1,0,2,1,9,0,6.0,-0.9762960071199334,-0.2164396139381028,0.7818314824680298,0.6234898018587336
3,6,40,1,0,-1,1,1,1,0,2,2,8,0,14.5,-0.7163019434246541,-0.6977904598416802,-2.4492935982947064e-16,1.0
3,3,30,2,0,-1,4,1,1,0,2,1,9,0,6.5,-0.9799247046208296,0.1993679344171969,-0.433883739117558,-0.9009688679024191
3,6,50,2,0,-1,6,9,1,0,2,1,1,5,-1.0,-0.9940563382223196,-0.108866874851965,-0.9749279121818236,-0.2225209339563146
3,6,30,1,16,2,4,1,3,11,4,1,9,0,3.5,-0.6755902076156598,-0.7372773368101244,0.9749279121818236,-0.2225209339563143
3,6,60,2,0,-1,1,1,2,0,2,1,9,0,10.0,0.7604059656000309,-0.6494480483301835,0.9749279121818236,-0.2225209339563143
2,6,30,2,13,4,4,1,2,0,2,1,1,0,2.5,-0.9999904807207344,0.004363309284747,0.9749279121818236,-0.2225209339563143
2,6,30,1,16,2,1,1,1,0,1,1,9,0,3.0,-0.2588190451025203,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
3,6,30,2,0,-1,1,1,1,0,1,1,1,0,-1.0,0.0218148850345607,-0.9997620270799092,-0.9749279121818236,-0.2225209339563146
3,1,40,1,0,4,1,1,1,0,2,1,9,0,6.0,-0.1305261922200513,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146
3,6,40,2,13,4,1,1,2,0,2,1,9,0,7.0,0.8012538126910607,-0.5983246005706591,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,4,1,1,1,0,2,1,9,0,8.5,0.0871557427476586,-0.9961946980917455,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,10.0,-0.0871557427476579,-0.9961946980917455,0.7818314824680298,0.6234898018587336
3,6,60,2,0,-1,1,1,1,17,1,1,21,2,3.0,-0.2588190451025203,-0.9659258262890684,0.4338837391175582,-0.900968867902419
3,3,70,2,0,-1,1,1,1,0,4,2,9,0,9.25,-0.3947438563842668,-0.9187912101488984,-2.4492935982947064e-16,1.0
3,6,30,2,13,4,1,1,1,0,2,1,9,0,3.5,-0.984807753012208,-0.1736481776669303,-0.7818314824680299,0.6234898018587334
3,6,60,2,13,4,4,1,1,0,2,1,9,1,5.5,-0.4617486132350336,0.8870108331782218,-2.4492935982947064e-16,1.0
3,6,60,2,0,-1,6,1,1,0,1,1,9,5,8.0,-0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
3,6,30,1,13,4,4,1,1,0,2,1,1,5,-1.0,0.9961946980917455,-0.0871557427476582,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,4,1,1,1,0,2,1,1,0,3.0,-0.8808907382053852,-0.4733196671848439,-0.7818314824680299,0.6234898018587334
2,6,60,2,13,4,6,1,2,0,4,4,9,5,11.5,-0.9469301294951056,0.3214394653031615,0.4338837391175582,-0.900968867902419
3,6,20,1,13,4,1,1,1,0,2,1,1,2,4.5,-0.7193398003386509,-0.6946583704589975,-0.9749279121818236,-0.2225209339563146
3,6,30,1,0,4,1,1,1,17,1,1,19,0,4.0,0.4848096202463371,-0.8746197071393957,-0.7818314824680299,0.6234898018587334
3,3,70,2,0,-1,1,1,1,0,2,1,9,1,10.0,-0.1521233861899164,-0.9883615104677608,0.9749279121818236,-0.2225209339563143
3,3,70,2,0,-1,1,1,1,0,2,1,9,0,4.0,-0.9958049275746618,0.0915016186634018,-0.9749279121818236,-0.2225209339563146
2,3,70,2,0,-1,1,1,1,0,1,1,9,5,14.0,-0.7009092642998509,-0.7132504491541817,0.4338837391175582,-0.900968867902419
2,6,30,1,16,2,1,1,1,0,2,2,1,0,2.5,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2,6,60,2,0,-1,6,1,2,0,2,1,9,0,11.5,-0.9025852843498606,-0.4305110968082951,0.7818314824680298,0.6234898018587336
3,1,60,2,0,4,1,2,2,0,1,1,4,1,7.0,-0.6087614290087207,-0.7933533402912352,-0.433883739117558,-0.9009688679024191
2,6,30,1,19,4,1,1,1,0,2,1,9,5,2.0,-0.1175373974578373,-0.9930684569549264,0.9749279121818236,-0.2225209339563143
3,1,30,1,0,2,1,1,1,0,2,1,9,1,12.0,-0.1950903220161279,-0.9807852804032304,-0.433883739117558,-0.9009688679024191
2,6,30,1,19,4,4,1,1,16,1,1,9,0,15.0,-0.4924235601034673,0.8703556959398996,0.9749279121818236,-0.2225209339563143
3,3,50,2,16,2,1,1,1,0,2,1,9,1,1.5,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
2,3,70,2,0,-1,1,1,1,0,1,1,9,5,1.0,0.777145961456971,-0.6293203910498373,0.4338837391175582,-0.900968867902419
3,3,50,1,0,4,1,1,2,0,1,1,19,0,1.0,0.1175373974578379,-0.9930684569549264,-0.433883739117558,-0.9009688679024191
3,3,70,2,0,-1,1,1,1,0,4,1,9,0,5.75,-0.3214394653031611,-0.9469301294951058,-0.433883739117558,-0.9009688679024191
3,3,70,2,0,-1,1,1,1,0,2,3,9,0,3.5,-0.279829014030992,-0.9600498543859288,0.9749279121818236,-0.2225209339563143
3,6,20,1,0,-1,1,1,1,0,2,1,1,0,2.5,-0.1693495038490245,-0.9855560590580776,0.9749279121818236,-0.2225209339563143
2,6,30,1,13,4,4,1,1,0,3,1,9,0,16.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
3,6,40,1,0,4,1,1,1,0,2,1,3,-1,8.5,-0.6915130557822693,-0.7223639620597556,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,1,1,1,0,1,1,9,0,3.0,-0.9670459389139432,-0.2546019482055277,0.9749279121818236,-0.2225209339563143
3,7,30,2,0,-1,1,9,-1,-1,2,1,1,-1,3.0,0.5735764363510464,-0.8191520442889916,0.9749279121818236,-0.2225209339563143
2,6,30,1,0,-1,1,1,2,0,1,1,21,0,7.0,-0.9713420698132612,-0.2376858923261734,-0.7818314824680299,0.6234898018587334
3,6,30,2,13,4,4,1,1,0,1,1,9,0,6.0,-0.9006982393225876,-0.4344452574044176,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,1,1,1,0,1,1,9,0,12.0,-0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334
3,6,40,2,0,-1,1,1,1,0,1,1,9,0,6.0,-0.9469301294951056,0.3214394653031615,-0.9749279121818236,-0.2225209339563146
2,3,70,2,0,-1,1,1,1,0,2,2,5,1,15.5,-0.9117620435770888,-0.4107188526134769,0.7818314824680298,0.6234898018587336
2,6,30,1,0,-1,1,1,2,0,1,1,9,0,4.0,-0.0436193873653362,-0.9990482215818578,-2.4492935982947064e-16,1.0
3,6,30,1,0,4,1,1,1,0,2,1,1,0,2.5,0.4617486132350339,-0.8870108331782217,0.7818314824680298,0.6234898018587336
3,6,30,2,0,-1,4,9,1,0,1,1,9,0,8.0,0.9469301294951056,0.3214394653031615,-2.4492935982947064e-16,1.0
3,6,30,1,0,4,1,1,1,0,1,1,9,0,7.0,0.6755902076156604,-0.737277336810124,0.4338837391175582,-0.900968867902419
2,6,30,1,13,4,1,1,1,0,3,2,9,0,2.6666666666666665,0.1993679344171977,-0.9799247046208296,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,4,1,1,0,3,1,9,5,13.666666666666666,-0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419
3,6,60,2,13,4,1,1,1,0,3,4,9,0,13.333333333333334,-0.5372996083468236,-0.8433914458128858,-2.4492935982947064e-16,1.0
3,6,50,2,18,4,1,1,1,0,2,1,9,0,0.0,-0.9914448613738104,-0.1305261922200516,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,12.5,-0.7372773368101239,-0.6755902076156604,0.7818314824680298,0.6234898018587336
3,6,50,2,0,-1,1,1,2,0,3,2,9,0,6.666666666666667,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334
3,6,30,2,0,-1,1,1,2,0,3,1,9,0,12.333333333333334,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334
2,6,30,1,0,-1,4,1,2,0,1,2,3,1,5.0,-0.3826834323650895,0.9238795325112868,-0.9749279121818236,-0.2225209339563146
2,1,30,1,0,4,1,1,1,0,2,1,-1,0,5.5,-0.8767267557075077,-0.4809887689193877,0.4338837391175582,-0.900968867902419
3,6,60,2,0,-1,1,1,1,0,3,1,9,0,7.666666666666667,-0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,1,1,1,0,1,1,9,0,16.0,-0.410718852613477,-0.9117620435770888,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,6.0,0.8480480961564261,-0.5299192642332048,-0.9749279121818236,-0.2225209339563146
3,3,70,2,0,-1,1,1,2,0,1,1,9,5,16.0,-0.5699967625963029,-0.8216469379421637,-0.7818314824680299,0.6234898018587334
3,6,40,1,0,-1,1,1,2,0,1,1,9,0,2.0,0.7716245833877202,-0.6360782202777637,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,-1,4,1,2,0,1,1,9,0,-1.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,1.0,-0.6755902076156598,-0.7372773368101244,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,1,1,1,0,2,1,1,0,3.0,0.8987940462991669,-0.4383711467890775,0.9749279121818236,-0.2225209339563143
3,6,20,1,0,-1,1,1,2,0,2,1,9,0,9.5,0.6593458151000686,-0.7518398074789776,-0.433883739117558,-0.9009688679024191
3,3,70,2,0,-1,1,1,1,20,2,2,9,0,1.5,0.8038568606172174,-0.5948227867513411,-0.7818314824680299,0.6234898018587334
3,6,40,2,0,4,1,1,1,0,2,1,5,0,2.5,-0.2588190451025203,-0.9659258262890684,0.7818314824680298,0.6234898018587336
2,6,60,2,19,4,1,1,1,0,6,1,9,0,2.6666666666666665,-0.2164396139381029,-0.9762960071199334,0.4338837391175582,-0.900968867902419
2,6,30,1,16,2,1,1,1,0,2,1,9,0,8.5,-0.6915130557822693,-0.7223639620597556,-0.7818314824680299,0.6234898018587334
3,6,30,2,0,-1,1,1,1,0,1,1,9,0,3.0,-0.5555702330196023,-0.8314696123025452,-0.7818314824680299,0.6234898018587334
2,9,30,1,0,-1,1,1,1,0,2,1,1,2,0.5,-0.8265897491271886,0.5628049276950685,-0.433883739117558,-0.9009688679024191
3,6,50,2,0,-1,1,1,1,0,2,1,5,0,2.0,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146
3,6,50,2,0,-1,1,1,1,0,2,1,9,5,4.5,0.4500984410374353,-0.8929789434111368,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,2.0,0.7518398074789774,-0.6593458151000688,-0.9749279121818236,-0.2225209339563146
2,6,60,2,13,4,6,1,2,0,2,1,9,0,8.5,0.5372996083468238,-0.8433914458128857,-2.4492935982947064e-16,1.0
2,6,30,1,17,1,1,2,2,0,2,1,1,0,2.0,0.7933533402912352,-0.6087614290087207,0.4338837391175582,-0.900968867902419
1,3,70,2,19,4,1,1,1,0,2,1,4,0,5.5,-0.9153114791194472,-0.4027466898587373,-2.4492935982947064e-16,1.0
2,6,60,2,0,-1,1,4,1,0,2,1,9,0,4.5,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
2,6,20,1,0,-1,1,1,1,0,1,1,11,0,1.0,-0.9469301294951056,-0.3214394653031618,-0.433883739117558,-0.9009688679024191
3,3,20,1,17,2,1,2,2,0,2,1,1,0,3.5,-0.1521233861899164,-0.9883615104677608,0.9749279121818236,-0.2225209339563143
3,6,20,1,0,-1,1,1,1,13,1,1,9,0,5.0,-0.8457278217039733,-0.5336145159156114,-2.4492935982947064e-16,1.0
3,6,30,1,18,4,1,1,1,0,2,1,5,0,4.5,0.3826834323650899,-0.9238795325112868,0.4338837391175582,-0.900968867902419
2,6,30,1,0,-1,1,2,2,0,2,1,1,0,6.5,-0.4617486132350337,-0.8870108331782218,0.4338837391175582,-0.900968867902419
2,6,30,1,0,-1,1,2,2,0,1,1,9,0,7.0,0.7798844830928817,-0.6259234721840591,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,4.5,-0.5000000000000001,-0.8660254037844386,-2.4492935982947064e-16,1.0
3,1,30,2,0,4,1,1,1,0,1,1,9,0,20.0,-0.9832549075639544,-0.1822355254921477,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,4,1,1,1,0,2,1,1,5,8.0,-0.9537169507482268,-0.3007057995042738,-2.4492935982947064e-16,1.0
2,6,60,2,0,-1,1,1,1,0,1,1,5,5,2.0,-0.3947438563842668,-0.9187912101488984,0.7818314824680298,0.6234898018587336
3,6,30,2,18,4,1,1,2,0,2,4,9,0,17.5,-0.0436193873653362,-0.9990482215818578,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,1,1,1,0,2,1,9,0,6.5,-0.8433914458128855,-0.5372996083468242,-0.7818314824680299,0.6234898018587334
3,6,60,2,16,4,6,1,1,0,2,2,9,0,4.0,-0.0261769483078735,0.9996573249755571,-0.433883739117558,-0.9009688679024191
3,6,60,2,0,-1,6,1,1,0,1,1,9,2,20.0,-0.0436193873653353,0.9990482215818578,0.4338837391175582,-0.900968867902419
3,6,30,1,16,4,1,5,2,0,2,1,9,0,-1.0,0.3826834323650899,-0.9238795325112868,-0.7818314824680299,0.6234898018587334
3,6,60,2,0,-1,1,9,2,0,2,2,9,0,-1.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
2,6,60,2,0,-1,6,2,2,0,1,1,9,2,-1.0,-0.5591929034707473,0.8290375725550414,0.7818314824680298,0.6234898018587336
3,6,30,1,0,-1,1,1,1,0,1,2,9,0,2.0,-0.9930684569549264,-0.1175373974578376,0.4338837391175582,-0.900968867902419
3,6,20,1,13,2,4,1,1,0,2,1,1,0,5.0,-0.999533590836713,0.0305385132098223,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,7,1,1,19,1,1,9,0,8.0,-0.5555702330196022,0.8314696123025452,-2.4492935982947064e-16,1.0
3,3,30,1,13,2,1,2,2,0,2,1,9,0,15.5,0.7798844830928817,-0.6259234721840591,0.9749279121818236,-0.2225209339563143
2,6,60,2,0,-1,1,1,1,0,1,1,5,1,14.0,-0.1305261922200513,-0.9914448613738104,-2.4492935982947064e-16,1.0
3,6,30,1,0,4,4,1,1,0,2,1,9,0,11.0,-0.608761429008721,0.7933533402912349,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,5.0,-0.9990482215818578,-0.0436193873653361,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,1,1,1,0,2,1,9,0,7.0,-0.1607425656038261,-0.986996366560232,0.4338837391175582,-0.900968867902419
3,6,30,1,13,4,1,1,1,0,2,1,9,0,-1.0,-0.9550199444571866,-0.296541574975571,0.9749279121818236,-0.2225209339563143
3,6,30,1,16,2,1,1,1,0,2,1,1,0,-1.0,-0.3826834323650892,-0.923879532511287,-0.9749279121818236,-0.2225209339563146
3,3,30,1,0,-1,4,1,2,0,2,1,9,0,13.5,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
3,6,30,2,0,-1,1,1,1,0,2,3,9,0,7.5,0.8314696123025451,-0.5555702330196023,-0.9749279121818236,-0.2225209339563146
2,6,60,2,16,4,1,1,1,0,2,1,5,0,18.5,0.7604059656000309,-0.6494480483301835,-0.7818314824680299,0.6234898018587334
3,6,60,2,13,4,1,1,2,12,2,1,9,0,8.5,-0.0436193873653362,-0.9990482215818578,0.9749279121818236,-0.2225209339563143
3,6,60,2,13,4,1,1,1,0,2,2,9,1,3.0,-0.9469301294951056,0.3214394653031615,-2.4492935982947064e-16,1.0
2,6,30,2,0,4,1,1,1,0,2,1,9,0,2.5,-0.999914327574007,0.0130895955713443,-0.433883739117558,-0.9009688679024191
3,6,30,2,0,-1,1,1,1,0,1,1,19,0,12.0,-0.984807753012208,-0.1736481776669303,-0.433883739117558,-0.9009688679024191
3,6,30,2,0,-1,1,1,1,0,2,1,9,0,1.5,-0.743144825477394,-0.6691306063588585,0.9749279121818236,-0.2225209339563143
2,6,20,2,0,-1,6,1,1,0,2,1,1,0,-1.0,0.984807753012208,-0.1736481776669303,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,4,4,1,2,0,2,1,1,0,-1.0,0.9600498543859288,-0.2798290140309919,-0.9749279121818236,-0.2225209339563146
3,3,30,1,0,-1,4,2,2,0,3,1,9,0,6.0,-0.887010833178222,0.4617486132350332,0.9749279121818236,-0.2225209339563143
3,6,30,1,16,2,1,1,1,0,2,1,1,0,9.0,-0.5771451900372334,-0.816641555161679,-0.9749279121818236,-0.2225209339563146
2,6,30,1,13,4,1,2,2,0,1,1,19,0,1.0,0.1132032137679068,-0.9935718556765876,-0.9749279121818236,-0.2225209339563146
3,3,40,1,13,4,1,1,1,0,2,1,9,0,8.5,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,5,1,1,0,2,1,1,0,8.0,-0.887010833178222,0.4617486132350332,0.9749279121818236,-0.2225209339563143
3,3,30,1,16,4,4,1,2,0,3,3,9,0,6.666666666666667,-0.9824503977255096,-0.1865240360087346,-0.7818314824680299,0.6234898018587334
3,6,30,1,13,4,1,1,1,13,2,3,9,0,9.5,-0.8090169943749473,-0.5877852522924732,-0.7818314824680299,0.6234898018587334
2,6,30,1,16,2,1,1,2,0,1,1,1,0,-1.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
3,6,50,2,0,-1,1,1,1,0,1,1,9,2,19.0,-0.8829475928589271,0.4694715627858904,0.9749279121818236,-0.2225209339563143
2,6,40,2,0,4,1,2,2,0,2,1,9,0,8.0,0.9972501850994856,-0.0741084901953992,-0.433883739117558,-0.9009688679024191
3,6,30,1,13,-1,1,1,1,-1,2,1,9,-1,11.5,0.8433914458128858,-0.5372996083468236,0.7818314824680298,0.6234898018587336
3,6,20,1,0,-1,1,1,2,0,1,1,9,0,-1.0,0.7933533402912352,-0.6087614290087207,-2.4492935982947064e-16,1.0
3,2,20,1,0,4,1,1,1,0,2,1,1,0,3.5,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
3,6,20,1,13,4,4,1,1,0,2,1,9,0,4.5,-0.3461170570774934,0.938191335922484,0.7818314824680298,0.6234898018587336
3,6,30,1,13,4,1,1,1,0,3,2,1,0,3.6666666666666665,-0.9914448613738104,0.1305261922200521,0.9749279121818236,-0.2225209339563143
3,6,20,1,13,4,1,1,1,0,3,1,9,0,8.666666666666666,0.9469301294951056,-0.3214394653031616,-0.7818314824680299,0.6234898018587334
3,6,30,1,0,4,1,1,1,0,2,1,2,0,5.0,-0.5112930860770523,-0.8594064115014526,-2.4492935982947064e-16,1.0
3,6,40,1,16,2,1,1,1,0,3,1,9,0,9.0,-0.7604059656000306,-0.6494480483301841,-0.7818314824680299,0.6234898018587334
3,1,30,2,0,4,1,1,2,0,2,1,3,0,4.0,-0.646123979642964,-0.7632324697825288,-0.7818314824680299,0.6234898018587334
3,3,50,2,13,2,4,2,2,0,2,1,9,0,12.0,0.9238795325112868,-0.3826834323650897,-0.7818314824680299,0.6234898018587334
2,1,30,1,0,4,4,2,2,0,1,1,9,0,10.0,-0.9469301294951056,0.3214394653031615,-0.7818314824680299,0.6234898018587334
3,3,70,2,0,-1,1,1,1,13,3,4,19,0,9.666666666666666,0.1088668748519645,-0.9940563382223196,0.4338837391175582,-0.900968867902419
3,6,30,1,16,4,4,8,2,0,1,1,9,0,9.0,-0.7518398074789777,0.6593458151000684,-0.7818314824680299,0.6234898018587334
3,3,30,1,0,-1,4,1,1,0,1,1,3,1,10.0,0.2334453638559054,0.9723699203976766,-0.9749279121818236,-0.2225209339563146
3,6,60,2,13,4,6,2,2,0,2,2,9,0,14.5,-0.981627183447664,0.1908089953765442,-0.7818314824680299,0.6234898018587334
3,6,40,1,0,4,1,1,1,0,2,1,9,0,7.5,-0.1736481776669304,-0.984807753012208,-0.9749279121818236,-0.2225209339563146
3,6,30,2,0,-1,1,1,1,0,2,2,9,0,8.0,0.5372996083468238,-0.8433914458128857,-0.433883739117558,-0.9009688679024191
3,6,30,1,0,-1,4,1,1,0,4,3,9,0,8.5,0.6593458151000688,0.7518398074789774,0.4338837391175582,-0.900968867902419
3,6,30,1,16,2,1,1,1,0,2,1,9,0,9.0,0.782608156852414,-0.6225146366376194,0.4338837391175582,-0.900968867902419
3,6,30,1,0,-1,1,2,2,0,2,2,9,1,5.0,0.8870108331782218,-0.4617486132350338,-0.7818314824680299,0.6234898018587334
3,3,30,1,19,4,1,1,1,0,2,1,9,0,8.0,0.4733196671848435,-0.8808907382053855,0.4338837391175582,-0.900968867902419
3,3,40,2,13,4,1,1,1,11,2,1,9,5,6.5,-0.7906895737438433,-0.6122172800344493,0.4338837391175582,-0.900968867902419
3,6,40,1,0,-1,1,1,1,0,2,1,9,0,13.5,0.5075383629607044,-0.8616291604415256,-0.433883739117558,-0.9009688679024191
3,6,40,2,0,-1,1,1,1,0,2,1,9,0,-1.0,0.2164396139381031,-0.9762960071199333,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,1,1,1,0,2,1,1,0,6.0,-0.7660444431189779,-0.6427876096865395,-0.433883739117558,-0.9009688679024191
3,3,70,2,0,-1,1,1,1,0,3,1,9,1,3.6666666666666665,-0.9288095528719243,-0.3705574375098359,-0.9749279121818236,-0.2225209339563146
3,6,30,1,0,-1,1,1,1,0,1,1,9,0,18.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3,1,40,1,0,2,1,1,1,0,2,1,9,0,2.5,0.7518398074789774,-0.6593458151000688,0.4338837391175582,-0.900968867902419
2,6,30,1,13,2,1,1,2,0,1,1,9,0,-1.0,0.7283709698824006,-0.6851829903263589,-0.9749279121818236,-0.2225209339563146
3,1,40,1,0,4,4,1,1,0,1,1,3,1,2.0,0.3987490689252462,0.917060074385124,-2.4492935982947064e-16,1.0
3,6,20,2,0,-1,1,1,1,0,1,1,11,0,-1.0,0.8968727415326884,-0.4422886902190011,-0.433883739117558,-0.9009688679024191
2,6,30,1,0,-1,1,1,1,0,2,1,5,1,14.0,-0.4809887689193874,-0.8767267557075078,-0.7818314824680299,0.6234898018587334
1,6,30,1,16,2,4,1,1,0,1,1,11,0,5.0,-0.378648617352433,0.9255405040175664,-2.4492935982947064e-16,1.0
3,6,20,2,0,-1,1,1,1,0,1,1,1,0,-1.0,-0.3338068592337705,-0.9426414910921784,0.4338837391175582,-0.900968867902419
3,3,60,2,0,-1,4,2,2,0,1,1,9,1,15.0,0.1950903220161282,0.9807852804032304,-0.9749279121818236,-0.2225209339563146
2,6,30,1,16,4,1,1,1,0,2,1,9,0,7.0,-0.1521233861899164,-0.9883615104677608,-0.433883739117558,-0.9009688679024191
2,6,30,1,13,4,1,1,1,0,2,1,1,0,8.0,0.819152044288992,-0.5735764363510458,-0.9749279121818236,-0.2225209339563146
2,6,30,2,0,-1,1,1,1,0,1,1,1,0,-1.0,-0.8767267557075077,-0.4809887689193877,0.4338837391175582,-0.900968867902419
3,6,30,2,13,4,1,2,2,0,2,1,3,0,11.5,-0.7933533402912349,-0.6087614290087209,0.4338837391175582,-0.900968867902419
3,6,30,2,0,-1,1,1,2,0,1,1,9,0,6.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
3,6,30,1,16,2,1,1,1,0,2,1,9,0,12.5,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
3,6,30,1,19,4,1,1,1,13,2,1,9,0,4.0,0.963630453208623,-0.2672383760782568,0.9749279121818236,-0.2225209339563143
3,2,30,1,0,-1,1,1,1,0,2,1,1,0,2.5,0.0654031292301431,-0.9978589232386036,0.9749279121818236,-0.2225209339563143
3,6,30,1,0,-1,4,9,1,0,2,1,9,0,9.5,-0.9883615104677608,0.1521233861899167,0.4338837391175582,-0.900968867902419
3,3,70,2,0,4,4,7,2,12,1,1,9,1,5.0,0.9930684569549264,-0.1175373974578378,-2.4492935982947064e-16,1.0
3,6,20,1,13,4,7,1,1,0,2,1,-1,0,3.5,0.065403129230143,0.9978589232386036,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,1,1,1,0,3,2,9,0,2.6666666666666665,-0.7313537016191701,-0.6819983600624989,-0.9749279121818236,-0.2225209339563146
3,6,60,2,13,4,1,1,1,21,1,1,5,2,19.0,-0.2588190451025203,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146
3,6,30,1,13,4,4,2,2,0,2,1,9,0,11.0,-0.5037739770455265,0.8638355052043956,-2.4492935982947064e-16,1.0
3,6,30,1,0,-1,1,1,1,0,3,1,9,0,10.666666666666666,-0.8788171126619653,-0.4771587602596087,-0.433883739117558,-0.9009688679024191
3,6,60,2,13,4,1,1,1,0,2,4,9,0,3.0,0.4771587602596086,-0.8788171126619653,-2.4492935982947064e-16,1.0
3,6,30,2,16,4,1,9,-1,0,1,1,9,0,5.0,-0.2376858923261731,-0.9713420698132614,-0.9749279121818236,-0.2225209339563146
3,6,30,2,0,-1,1,1,1,0,1,1,9,0,8.0,-0.5699967625963029,-0.8216469379421637,0.9749279121818236,-0.2225209339563143
3,6,30,2,0,-1,4,2,2,-1,2,1,9,-1,7.5,0.9238795325112868,-0.3826834323650897,-0.433883739117558,-0.9009688679024191
2,1,30,1,0,4,4,1,1,0,1,2,3,1,18.0,0.0871557427476581,0.9961946980917455,0.9749279121818236,-0.2225209339563143
3,6,30,1,13,4,1,4,2,0,2,1,3,1,10.0,-0.7632324697825289,-0.6461239796429639,-0.7818314824680299,0.6234898018587334
