collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2022610049122,2022,610049122,1,1,1,1,42,7,3,0,0,0,0,0,9,4,W01001462,-1,0,0.03263,0.96737,-1
2022161186489,2022,161186489,1,1,1,1,18,4,3,0,0,0,0,0,9,4,E01012981,3,1,0,1,-1
2022302201582,2022,302201582,2,1,1,2,56,9,3,0,0,0,0,0,9,1,E01013480,-1,0,0.03238,0.96762,-1
2022201257738,2022,201257738,2,1,1,1,49,8,3,0,0,0,0,0,-1,4,E01009268,3,1,0,1,-1
2022010416370,2022,010416370,1,1,1,1,29,6,3,0,0,0,0,0,9,5,E01003742,-1,0,0,1,-1
2022010381045,2022,010381045,1,1,1,2,92,11,2,0,0,0,0,0,9,10,E01030638,-1,0,1,0,-1
202234WNC4062,2022,34WNC4062,1,1,1,1,74,10,3,0,0,0,0,0,9,7,E01027216,-1,0,0.09092,0.90908,-1
2022501188173,2022,501188173,1,1,1,2,57,9,3,0,0,0,0,0,9,3,E01019028,3,1,0,1,-1
2022122200742,2022,122200742,2,3,2,1,63,9,3,0,0,1,0,0,9,4,E01004961,-1,0,0.0755,0.9245,-1
2022440102342,2022,440102342,2,1,1,2,57,9,3,0,0,0,0,0,9,6,E01022802,-1,0,0.02695,0.97305,-1
202260B158599,2022,60B158599,1,1,1,2,20,4,2,0,0,0,0,0,9,-1,-1,-1,0,1,0,-1
2022440029395,2022,440029395,1,2,2,2,5,1,3,0,0,0,4,0,11,2,E01022949,-1,0,0.00957,0.99043,-1
2022010407072,2022,010407072,2,1,1,2,30,6,2,0,0,0,0,0,1,2,E01000523,-1,0,1,0,-1
2022201210648,2022,201210648,2,1,1,1,44,7,3,0,0,0,0,0,1,9,E01010547,3,1,0,1,-1
2022010375249,2022,010375249,2,1,1,1,25,5,2,0,0,0,0,0,3,4,E01003561,-1,0,1,0,-1
2022201234218,2022,201234218,1,3,1,1,18,4,3,0,0,0,0,0,3,1,E01008935,3,1,0,1,-1
2022041232328,2022,041232328,1,2,2,2,27,6,3,0,0,0,0,0,90,1,E01012670,3,1,0,1,-1
2022061181143,2022,061181143,1,1,3,1,12,3,2,5,3,0,0,0,0,-1,-1,7,1,1,0,-1
2022221218801,2022,221218801,2,1,1,1,19,4,3,0,0,0,0,0,9,9,E01029378,3,1,0,1,-1
2022430019861,2022,430019861,2,1,1,2,45,7,3,0,0,0,0,0,9,5,E01016787,-1,0,0.00395,0.99605,-1
2022471142403,2022,471142403,2,1,2,1,80,11,3,0,0,0,4,0,11,3,E01016922,3,1,0,1,-1
2022401229573,2022,401229573,2,1,1,1,60,9,3,0,0,0,0,0,9,9,E01017445,3,1,0,1,-1
2022440223868,2022,440223868,1,1,1,2,23,5,3,0,0,0,0,0,9,10,E01022849,-1,0,0.13983,0.86017,-1
2022201142261,2022,201142261,2,1,2,2,67,10,2,0,0,0,3,0,11,1,E01010440,6,1,1,0,-1
2022421162101,2022,421162101,2,1,1,1,32,6,1,0,0,0,0,0,97,3,E01023487,1,1,0,0,-1
2022411225765,2022,411225765,2,1,1,1,29,6,3,0,0,0,0,0,1,10,E01017751,3,1,0,1,-1
2022421262498,2022,421262498,2,1,1,1,41,7,3,0,0,0,0,0,3,2,E01000021,3,1,0,1,-1
2022440137183,2022,440137183,1,1,2,2,20,4,3,0,0,2,0,0,9,4,E01022804,-1,0,0.02251,0.97749,-1
2022991208686,2022,991208686,1,1,1,1,20,4,2,0,0,0,0,0,9,8,-1,7,1,1,0,-1
2022010406980,2022,010406980,2,1,1,-1,20,4,3,0,0,0,0,0,-1,3,E01002605,-1,0,0,1,-1
2022010361413,2022,010361413,1,1,1,1,20,4,3,0,0,0,0,0,1,3,E01004259,-1,0,0,1,-1
2022231178626,2022,231178626,1,1,3,1,19,4,3,1,1,0,0,0,0,-1,-1,3,1,0,1,-1
2022010403225,2022,010403225,1,2,2,1,21,5,2,0,0,1,0,0,9,7,E01003682,-1,0,1,0,-1
2022070471284,2022,070471284,2,1,1,2,45,7,3,0,0,0,0,0,9,-1,-1,-1,0,0.0185,0.9815,-1
2022201214418,2022,201214418,1,1,2,2,16,4,3,0,0,-1,0,0,9,-1,-1,3,1,0,1,-1
2022471235549,2022,471235549,1,2,1,2,35,6,3,0,0,0,0,0,9,6,E01031637,3,1,0,1,-1
2022010384710,2022,010384710,1,1,1,2,19,4,3,0,0,0,0,0,3,3,E01000735,-1,0,0,1,-1
2022061189106,2022,061189106,2,1,2,2,3,1,2,0,0,2,0,0,9,5,E01005734,7,1,1,0,-1
2022201269538,2022,201269538,1,2,2,2,-1,-1,3,0,0,2,0,0,9,3,E01010501,3,1,0,1,-1
2022201273763,2022,201273763,2,1,1,1,21,5,3,0,0,0,0,0,9,10,E01032893,3,1,0,1,-1
2022411217630,2022,411217630,1,1,1,1,57,9,3,0,0,0,0,0,9,5,E01023772,3,1,0,1,-1
2022552200908,2022,552200908,2,2,2,2,15,3,3,0,0,1,0,0,9,4,E01015303,-1,0,0.00418,0.99582,-1
2022991252050,2022,991252050,1,1,3,1,18,4,3,5,1,0,0,2,0,1,-1,3,1,0,1,-1
2022010387155,2022,010387155,1,1,1,1,35,6,2,0,0,0,0,0,1,3,E01002044,-1,0,1,0,-1
2022430089546,2022,430089546,2,1,1,1,42,7,3,0,0,0,0,0,8,6,E01017698,-1,0,0.05625,0.94375,-1
2022010410801,2022,010410801,1,2,2,1,10,2,3,0,0,2,0,0,9,4,E01003255,-1,0,0,1,-1
2022461233756,2022,461233756,2,2,2,2,56,9,3,0,0,1,0,0,9,4,E01024620,3,1,0,1,-1
2022501188173,2022,501188173,2,2,1,1,42,7,3,0,0,0,0,0,9,3,E01031095,3,1,0,1,-1
2022531153973,2022,531153973,1,1,1,2,31,6,3,0,0,0,0,0,9,9,E01022342,3,1,0,1,-1
2022552200325,2022,552200325,2,1,1,1,57,9,3,0,0,0,0,0,20,7,E01031938,-1,0,0.03778,0.96222,-1
2022461195028,2022,461195028,2,1,1,1,13,3,3,0,0,0,0,0,1,1,E01024676,3,1,0,1,-1
2022161137758,2022,161137758,2,1,1,1,28,6,3,0,0,0,0,0,3,3,E01012774,3,1,0,1,-1
2022541573722,2022,541573722,1,1,1,1,20,4,3,0,0,0,0,0,3,-1,-1,-1,0,0.09826,0.90174,-1
2022010370052,2022,010370052,1,1,1,1,49,8,3,0,0,0,0,0,4,7,E01004018,-1,0,0,1,-1
2022052200137,2022,052200137,2,1,1,1,60,9,2,0,0,0,0,0,4,7,E01007135,-1,0,1,0,-1
2022231141999,2022,231141999,1,1,1,1,41,7,2,0,0,0,0,0,3,4,E01029830,7,1,1,0,-1
2022451169432,2022,451169432,1,1,1,1,45,7,3,0,0,0,0,0,3,9,E01030646,3,1,0,1,-1
2022201272704,2022,201272704,1,1,1,1,33,6,3,0,0,0,0,0,9,1,E01010441,3,1,0,1,-1
202234WNC0522,2022,34WNC0522,2,5,2,2,19,4,3,0,0,2,0,0,9,-1,-1,-1,0,0.06456,0.93544,-1
2022440144506,2022,440144506,1,1,1,1,17,4,3,0,0,0,0,0,9,3,E01017366,-1,0,0.15455,0.84545,-1
2022622200531,2022,622200531,1,1,1,1,31,6,3,0,0,0,0,0,9,6,W01001147,-1,0,0.06635,0.93365,-1
2022421202542,2022,421202542,1,1,3,1,13,3,3,10,9,0,0,2,0,3,E01023300,3,1,0,1,-1
2022010405569,2022,010405569,1,1,1,-1,-1,-1,3,0,0,0,0,0,1,5,E01000583,-1,0,0,1,-1
2022010416364,2022,010416364,1,1,1,1,23,5,3,0,0,0,0,0,3,6,E01001159,-1,0,0,1,-1
2022401191866,2022,401191866,3,2,2,1,3,1,3,0,0,-1,0,0,9,-1,-1,3,1,0,1,-1
2022501225641,2022,501225641,1,2,2,1,17,4,3,0,0,1,0,0,9,8,E01020003,3,1,0,1,-1
2022131241765,2022,131241765,2,1,1,1,71,10,3,0,0,0,0,0,22,1,E01010822,3,1,0,1,-1
2022461218598,2022,461218598,1,1,1,1,11,3,3,0,0,0,0,0,-1,6,E01024371,3,1,0,1,-1
2022010398563,2022,010398563,1,1,1,1,46,8,3,0,0,0,0,0,2,3,E01003533,-1,0,0,1,-1
2022461236949,2022,461236949,1,1,1,1,16,4,2,0,0,0,0,0,2,3,E01024103,7,1,1,0,-1
2022010372485,2022,010372485,2,2,1,1,27,6,3,0,0,0,0,0,9,6,E01017826,-1,0,0,1,-1
2022351232898,2022,351232898,2,1,1,1,22,5,2,0,0,0,0,0,1,4,E01015623,7,1,1,0,-1
2022531141046,2022,531141046,1,1,1,2,35,6,3,0,0,0,0,0,9,9,E01022363,3,1,0,1,-1
202254B971422,2022,54B971422,2,2,1,1,44,7,3,0,0,0,0,0,9,6,E01016340,-1,0,0.08896,0.91104,-1
2022010382237,2022,010382237,1,1,3,2,52,8,3,6,9,0,0,0,0,2,E01002566,-1,0,0,1,-1
2022111181023,2022,111181023,1,1,1,2,44,7,3,0,0,0,0,0,9,2,E01020894,3,1,0,1,-1
2022201272703,2022,201272703,1,1,1,2,43,7,3,0,0,0,0,0,9,2,E01032538,3,1,0,1,-1
2022440167588,2022,440167588,1,1,1,1,45,7,3,0,0,0,0,0,19,4,E01032732,-1,0,0.07211,0.92789,-1
2022010383479,2022,010383479,2,1,1,2,34,6,3,0,0,0,0,0,1,3,E01001764,-1,0,0,1,-1
2022440410962,2022,440410962,2,1,1,1,56,9,3,0,0,0,0,0,1,6,E01017026,-1,0,0.13503,0.86497,-1
2022010360803,2022,010360803,2,2,1,1,47,8,3,0,0,0,0,0,9,3,E01003562,-1,0,0,1,-1
2022031151586,2022,031151586,4,3,1,2,18,4,3,0,0,0,0,0,9,6,E01019084,3,1,0,1,-1
2022221159986,2022,221159986,1,1,1,1,19,4,2,0,0,0,0,0,9,9,E01014170,7,1,1,0,-1
2022421235669,2022,421235669,2,1,1,2,24,5,3,0,0,0,0,0,9,8,E01016980,3,1,0,1,-1
2022440387863,2022,440387863,2,1,1,2,55,8,3,0,0,0,0,0,9,6,E01023284,-1,0,0.01824,0.98176,-1
2022461200269,2022,461200269,3,2,1,1,81,11,3,0,0,0,0,0,9,6,E01024174,3,1,0,1,-1
2022552200173,2022,552200173,2,1,1,1,39,7,3,0,0,0,0,0,19,6,E01020397,-1,0,0.03174,0.96826,-1
2022061252566,2022,061252566,1,2,3,1,4,1,3,5,1,0,0,0,0,1,E01005583,3,1,0,1,-1
2022201265929,2022,201265929,1,1,3,1,19,4,3,4,2,0,0,2,0,-1,-1,3,1,0,1,-1
2022440169743,2022,440169743,2,1,1,1,46,8,2,0,0,0,0,0,3,4,E01017164,-1,0,1,0,-1
2022991191523,2022,991191523,1,1,1,1,45,7,3,0,0,0,0,0,3,4,-1,3,1,0,1,-1
2022010405380,2022,010405380,1,1,1,1,41,7,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2022111236288,2022,111236288,1,2,2,2,19,4,3,0,0,1,0,0,9,5,E01028635,3,1,0,1,-1
2022131213428,2022,131213428,2,2,2,2,12,3,3,0,0,1,0,0,9,1,E01011345,3,1,0,1,-1
2022991169367,2022,991169367,1,1,2,2,73,10,2,0,0,1,0,0,9,10,E01017861,5,1,1,0,-1
2022041186441,2022,041186441,2,1,1,1,44,7,3,0,0,0,0,0,98,3,E01025058,3,1,0,1,-1
2022461168780,2022,461168780,1,1,1,1,-1,-1,3,0,0,0,0,0,3,4,E01032800,3,1,0,1,-1
2022471142197,2022,471142197,1,1,3,2,-1,-1,3,5,3,0,0,0,0,-1,-1,3,1,0,1,-1
2022201241924,2022,201241924,1,1,3,1,13,3,3,5,1,0,0,0,0,1,E01009605,3,1,0,1,-1
2022531234927,2022,531234927,1,1,3,2,11,3,2,5,1,0,0,0,0,5,E01022327,7,1,1,0,-1
2022010362260,2022,010362260,2,1,1,1,28,6,3,0,0,0,0,0,1,2,E01004289,-1,0,0,1,-1
2022991162829,2022,991162829,1,1,1,1,22,5,3,0,0,0,0,0,1,4,-1,3,1,0,1,-1
2022131257205,2022,131257205,2,2,1,1,27,6,3,0,0,0,0,0,9,6,E01008381,3,1,0,1,-1
2022461255623,2022,461255623,1,3,2,2,28,6,2,0,0,1,0,0,9,3,E01024559,7,1,1,0,-1
2022471247674,2022,471247674,2,2,2,1,11,3,3,0,0,2,0,0,9,9,E01031395,3,1,0,1,-1
2022501141987,2022,501141987,1,1,1,2,43,7,3,0,0,0,0,0,9,2,E01020297,3,1,0,1,-1
2022501239250,2022,501239250,1,1,3,1,-1,-1,3,5,3,0,0,0,0,-1,-1,3,1,0,1,-1
2022010401991,2022,010401991,1,1,1,1,35,6,3,0,0,0,0,0,8,2,E01000072,-1,0,0,1,-1
2022010381753,2022,010381753,1,1,2,-1,-1,-1,3,0,0,1,0,0,9,-1,-1,-1,0,0,1,-1
2022461242283,2022,461242283,2,3,1,1,59,9,3,0,0,0,0,0,9,4,E01024029,3,1,0,1,-1
2022991216903,2022,991216903,1,1,1,1,22,5,3,0,0,0,0,0,1,1,-1,3,1,0,1,-1
2022010371111,2022,010371111,2,2,1,1,28,6,3,0,0,0,0,0,9,1,E01001210,-1,0,0,1,-1
2022010386550,2022,010386550,2,2,1,1,52,8,3,0,0,0,0,0,9,4,E01031547,-1,0,0,1,-1
2022010394450,2022,010394450,2,2,1,1,61,9,3,0,0,0,0,0,9,5,E01021996,-1,0,0,1,-1
2022451176672,2022,451176672,2,1,1,2,31,6,3,0,0,0,0,0,9,5,E01004165,3,1,0,1,-1
2022010353496,2022,010353496,1,1,1,1,26,6,3,0,0,0,0,0,9,6,E01001451,-1,0,0,1,-1
2022221253896,2022,221253896,1,1,1,2,18,4,3,0,0,0,0,0,9,5,E01014051,3,1,0,1,-1
2022041242856,2022,041242856,1,1,3,2,84,11,1,5,3,0,0,0,0,7,E01025164,1,1,0,0,-1
2022131179691,2022,131179691,1,1,3,1,45,7,2,10,1,0,0,2,0,1,E01011434,6,1,1,0,-1
2022131207422,2022,131207422,2,1,1,1,23,5,2,0,0,0,0,0,1,2,E01010910,7,1,1,0,-1
2022031253085,2022,031253085,2,2,1,1,29,6,3,0,0,0,0,0,9,4,E01008308,3,1,0,1,-1
2022201272811,2022,201272811,2,1,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
2022221210317,2022,221210317,1,1,1,1,18,4,3,0,0,0,0,0,9,6,E01031106,3,1,0,1,-1
202254D546822,2022,54D546822,1,1,1,1,80,11,3,0,0,0,0,0,9,3,E01031975,-1,0,0.13039,0.86961,-1
2022101180493,2022,101180493,2,1,2,2,5,1,3,0,0,0,4,0,11,1,E01008214,3,1,0,1,-1
2022141184109,2022,141184109,1,1,1,1,23,5,3,0,0,0,0,0,9,1,E01007378,3,1,0,1,-1
2022221183158,2022,221183158,2,1,1,1,52,8,3,0,0,0,0,0,9,3,E01032478,3,1,0,1,-1
2022440359151,2022,440359151,1,1,1,1,55,8,3,0,0,0,0,0,9,9,E01016193,-1,0,0.08846,0.91154,-1
2022010417431,2022,010417431,1,1,1,1,18,4,2,0,0,0,0,0,1,4,E01003322,-1,0,1,0,-1
2022010397504,2022,010397504,1,1,1,1,57,9,2,0,0,0,0,0,5,6,E01001159,-1,0,1,0,-1
2022010395040,2022,010395040,1,1,3,1,-1,-1,3,5,3,0,0,0,0,-1,-1,-1,0,0,1,-1
2022201219351,2022,201219351,1,1,3,1,6,2,2,5,1,0,0,0,0,8,E01009722,7,1,1,0,-1
2022311208324,2022,311208324,1,1,3,1,66,10,3,10,9,0,0,0,0,2,E01013852,3,1,0,1,-1
2022411218679,2022,411218679,2,1,1,1,17,4,3,0,0,0,0,0,1,5,E01023924,3,1,0,1,-1
2022010377939,2022,010377939,1,1,1,2,38,7,3,0,0,0,0,0,9,4,E01003714,-1,0,0,1,-1
2022010406904,2022,010406904,1,1,1,2,34,6,3,0,0,0,0,0,9,6,E01030737,-1,0,0,1,-1
2022201269511,2022,201269511,2,3,2,2,44,7,3,0,0,1,0,0,9,9,E01009438,3,1,0,1,-1
2022221255316,2022,221255316,2,2,2,2,73,10,1,0,0,2,0,0,9,1,E01014198,1,1,0,0,-1
2022231175961,2022,231175961,2,4,2,1,64,9,3,0,0,1,0,0,9,10,E01031179,3,1,0,1,-1
2022991238221,2022,991238221,2,12,2,1,12,3,3,0,0,0,4,0,11,9,-1,3,1,0,1,-1
2022052202403,2022,052202403,2,1,1,1,31,6,3,0,0,0,0,0,9,4,E01006466,-1,0,0.03369,0.96631,-1
2022461241087,2022,461241087,2,1,1,1,59,9,3,0,0,0,0,0,9,5,E01024010,3,1,0,1,-1
2022201267311,2022,201267311,1,3,2,1,34,6,3,0,0,1,0,0,9,2,E01009028,3,1,0,1,-1
2022430172012,2022,430172012,3,4,2,1,18,4,3,0,0,1,0,0,9,3,E01015488,-1,0,0.06223,0.93777,-1
2022471144671,2022,471144671,2,2,1,1,30,6,3,0,0,0,0,0,9,5,E01021024,3,1,0,1,-1
2022061163666,2022,061163666,1,2,2,2,5,1,3,0,0,2,0,0,9,-1,-1,3,1,0,1,-1
2022131244338,2022,131244338,1,1,1,1,20,4,3,0,0,0,0,0,9,2,E01011034,3,1,0,1,-1
2022302202132,2022,302202132,1,2,2,1,6,2,3,0,0,1,0,0,9,-1,-1,-1,0,0.01788,0.98212,-1
2022361194420,2022,361194420,2,1,1,2,74,10,3,0,0,0,0,0,9,7,E01026746,3,1,0,1,-1
2022501194513,2022,501194513,1,1,1,1,37,7,3,0,0,0,0,0,9,5,E01018943,3,1,0,1,-1
2022010354702,2022,010354702,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1,-1,0,0,1,-1
2022351136218,2022,351136218,1,1,1,1,36,7,2,0,0,0,0,0,1,7,E01018002,6,1,1,0,-1
2022010365209,2022,010365209,2,2,2,2,28,6,3,0,0,2,0,0,9,4,E01000472,-1,0,0,1,-1
2022010382929,2022,010382929,1,1,1,1,26,6,3,0,0,0,0,0,9,7,E01002122,-1,0,0,1,-1
2022052202599,2022,052202599,1,2,1,1,76,11,3,0,0,0,0,0,9,2,E01006826,-1,0,0.0806,0.9194,-1
2022070820484,2022,070820484,2,1,1,2,37,7,3,0,0,0,0,0,9,1,E01018476,-1,0,0.00704,0.99296,-1
2022131250135,2022,131250135,2,1,2,2,43,7,3,0,0,1,0,0,9,1,E01010755,3,1,0,1,-1
2022161216510,2022,161216510,1,1,1,1,25,5,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022010372186,2022,010372186,1,1,1,1,27,6,3,0,0,0,0,0,3,1,E01002069,-1,0,0,1,-1
2022991262501,2022,991262501,1,1,3,1,65,9,2,5,1,0,0,0,0,1,-1,5,1,1,0,-1
2022461219708,2022,461219708,2,1,1,1,45,7,3,0,0,0,0,0,19,1,E01021304,3,1,0,1,-1
2022010390063,2022,010390063,1,2,2,2,29,6,3,0,0,1,0,0,9,2,E01004720,-1,0,0,1,-1
2022010392443,2022,010392443,3,3,2,2,38,7,3,0,0,1,0,0,9,5,E01002443,-1,0,0,1,-1
2022311214367,2022,311214367,1,1,1,1,83,11,2,0,0,0,0,0,9,3,E01028019,5,1,1,0,-1
2022010361425,2022,010361425,1,1,3,1,59,9,2,8,5,0,0,0,0,3,E01033464,-1,0,1,0,-1
2022211183919,2022,211183919,1,1,3,2,12,3,3,10,1,0,0,0,0,-1,-1,3,1,0,1,-1
2022371133031,2022,371133031,2,1,1,1,40,7,3,0,0,0,0,0,1,6,E01030130,3,1,0,1,-1
2022170L10222,2022,170L10222,1,1,1,1,22,5,3,0,0,0,0,0,3,1,E01012096,-1,0,0.2235,0.7765,-1
2022010370350,2022,010370350,1,1,1,2,32,6,3,0,0,0,0,0,9,7,E01000714,-1,0,0,1,-1
2022131192331,2022,131192331,1,1,1,1,50,8,2,0,0,0,0,0,9,4,E01011908,5,1,1,0,-1
2022131195352,2022,131195352,2,1,1,1,47,8,3,0,0,0,0,0,9,4,E01011717,3,1,0,1,-1
2022421155573,2022,421155573,2,2,1,2,21,5,3,0,0,0,0,0,9,8,E01021510,3,1,0,1,-1
2022010389675,2022,010389675,2,1,1,2,52,8,3,0,0,0,0,0,1,3,E01004540,-1,0,0,1,-1
2022351245317,2022,351245317,3,2,1,1,48,8,3,0,0,0,0,0,1,7,E01018115,3,1,0,1,-1
2022041160113,2022,041160113,2,1,1,1,24,5,2,0,0,0,0,0,9,5,E01025235,7,1,1,0,-1
2022311221993,2022,311221993,2,2,1,1,50,8,3,0,0,0,0,0,9,6,E01028295,3,1,0,1,-1
2022440351597,2022,440351597,2,2,1,1,61,9,3,0,0,0,0,0,9,10,E01022629,-1,0,0.0479,0.9521,-1
202260B073855,2022,60B073855,1,1,2,2,33,6,3,0,0,1,0,0,9,-1,-1,-1,0,0.04511,0.95489,-1
2022991252004,2022,991252004,1,2,1,1,19,4,3,0,0,0,0,0,10,8,-1,3,1,0,1,-1
2022311199623,2022,311199623,1,2,2,1,49,8,2,0,0,0,4,0,11,2,E01028113,7,1,1,0,-1
2022010413882,2022,010413882,1,1,3,1,9,2,3,4,2,0,0,0,0,1,E01003246,-1,0,0,1,-1
2022211166349,2022,211166349,1,1,3,1,12,3,2,4,1,0,0,0,0,5,E01029726,7,1,1,0,-1
2022010410870,2022,010410870,1,1,1,1,37,7,3,0,0,0,0,0,3,1,E01001813,-1,0,0,1,-1
2022131204260,2022,131204260,2,2,2,1,60,9,2,0,0,1,0,0,9,3,E01007437,6,1,1,0,-1
2022411134140,2022,411134140,2,2,2,2,23,5,3,0,0,1,0,0,9,3,E01023958,3,1,0,1,-1
2022010364822,2022,010364822,2,1,1,2,24,5,3,0,0,0,0,0,9,6,E01002541,-1,0,0,1,-1
2022221257195,2022,221257195,2,1,1,1,83,11,2,0,0,0,0,0,9,9,E01032451,6,1,1,0,-1
2022421239004,2022,421239004,2,2,1,2,45,7,2,0,0,0,0,0,9,-1,-1,5,1,1,0,-1
2022440134118,2022,440134118,1,1,1,1,30,6,3,0,0,0,0,0,9,10,E01023213,-1,0,0.11292,0.88708,-1
2022461228654,2022,461228654,2,2,2,2,6,2,3,0,0,2,0,0,9,7,E01024675,3,1,0,1,-1
2022010413931,2022,010413931,2,1,1,1,24,5,3,0,0,0,0,0,1,6,E01001869,-1,0,0,1,-1
2022991238588,2022,991238588,1,1,2,1,14,3,3,0,0,2,0,0,8,2,-1,3,1,0,1,-1
2022041235524,2022,041235524,2,1,1,1,45,7,2,0,0,0,0,0,5,4,E01025450,7,1,1,0,-1
2022010404670,2022,010404670,2,3,1,1,28,6,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2022411168995,2022,411168995,2,2,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022061212829,2022,061212829,1,1,3,2,55,8,3,1,9,0,0,2,0,2,E01005477,3,1,0,1,-1
2022991212332,2022,991212332,2,1,1,1,55,8,3,0,0,0,0,0,5,2,E01025032,3,1,0,1,-1
2022041144251,2022,041144251,1,1,1,1,75,10,1,0,0,0,0,0,9,3,E01025505,1,1,0,0,-1
2022421145353,2022,421145353,2,1,1,1,47,8,3,0,0,0,0,0,9,10,E01023503,3,1,0,1,-1
2022440009367,2022,440009367,1,1,1,2,32,6,2,0,0,0,0,0,9,5,E01015302,-1,0,1,0,-1
202260B123009,2022,60B123009,1,1,3,1,17,4,3,6,7,0,0,0,0,-1,-1,-1,0,0.15779,0.84221,-1
2022010386131,2022,010386131,1,2,2,2,-1,-1,3,0,0,1,0,0,9,2,E01003057,-1,0,0,1,-1
2022052203256,2022,052203256,1,1,1,2,76,11,3,0,0,0,0,0,9,6,E01007159,-1,0,0.06948,0.93052,-1
2022522300219,2022,522300219,1,1,1,1,26,6,3,0,0,0,0,0,3,6,E01014986,-1,0,0.11645,0.88355,-1
2022010385933,2022,010385933,1,1,1,1,20,4,3,0,0,0,0,0,9,3,E01004203,-1,0,0,1,-1
2022311140332,2022,311140332,1,1,2,2,22,5,2,0,0,0,0,0,19,9,E01026234,7,1,1,0,-1
2022010392062,2022,010392062,1,4,2,2,-1,-1,3,0,0,2,0,0,9,2,E01001172,-1,0,0,1,-1
2022010410213,2022,010410213,1,1,2,2,20,4,3,0,0,1,0,0,9,6,E01024472,-1,0,0,1,-1
2022010418579,2022,010418579,1,1,1,1,61,9,3,0,0,0,0,0,9,2,E01003924,-1,0,0,1,-1
2022332200473,2022,332200473,1,1,2,2,56,9,3,0,0,1,0,0,9,3,E01013718,-1,0,0.02832,0.97168,-1
2022991230921,2022,991230921,1,1,1,1,78,11,3,0,0,0,0,0,9,4,-1,3,1,0,1,-1
2022010380307,2022,010380307,4,2,1,1,29,6,3,0,0,0,0,0,9,4,E01030709,-1,0,0,1,-1
2022201162826,2022,201162826,2,1,1,2,36,7,3,0,0,0,0,0,9,5,E01010351,3,1,0,1,-1
2022440285117,2022,440285117,1,1,1,2,84,11,3,0,0,0,0,0,9,10,E01023244,-1,0,0.11572,0.88428,-1
2022501195008,2022,501195008,1,3,1,1,24,5,3,0,0,0,0,0,9,5,E01024110,3,1,0,1,-1
2022991174142,2022,991174142,2,1,2,2,9,2,2,0,0,1,0,0,9,8,-1,7,1,1,0,-1
2022141182157,2022,141182157,1,1,1,1,54,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2022421160179,2022,421160179,2,1,1,1,43,7,3,0,0,0,0,0,9,5,E01016015,3,1,0,1,-1
2022520202292,2022,520202292,1,1,2,2,72,10,3,0,0,1,0,0,9,5,E01029322,-1,0,0.03011,0.96989,-1
2022101180054,2022,101180054,2,1,1,1,51,8,3,0,0,0,0,0,1,-1,-1,3,1,0,1,-1
2022010384837,2022,010384837,1,1,1,1,45,7,1,0,0,0,0,0,9,3,E01021312,-1,0,0,0,-1
2022161155010,2022,161155010,2,1,1,2,57,9,3,0,0,0,0,0,9,5,E01013119,3,1,0,1,-1
2022461250489,2022,461250489,1,1,2,2,75,10,3,0,0,0,-1,0,11,3,E01024482,3,1,0,1,-1
2022010390679,2022,010390679,1,1,1,1,39,7,3,0,0,0,0,0,1,4,E01004668,-1,0,0,1,-1
2022122200108,2022,122200108,1,2,2,2,55,8,2,0,0,1,0,0,9,6,E01027622,-1,0,1,0,-1
2022501257808,2022,501257808,2,1,1,1,56,9,3,0,0,0,0,0,1,8,E01020248,3,1,0,1,-1
2022480382868,2022,480382868,1,1,1,1,42,7,3,0,0,0,0,0,3,7,E01003475,-1,0,0.01937,0.98063,-1
2022471183013,2022,471183013,2,1,1,2,23,5,3,0,0,0,0,0,4,4,E01022810,3,1,0,1,-1
2022070701681,2022,070701681,2,1,1,2,65,9,3,0,0,0,0,0,9,10,E01018325,-1,0,0.06317,0.93683,-1
2022991211972,2022,991211972,1,1,1,1,43,7,3,0,0,0,0,0,9,3,-1,3,1,0,1,-1
2022211213758,2022,211213758,1,1,1,1,30,6,1,0,0,0,0,0,5,1,E01014286,1,1,0,0,-1
2022131247612,2022,131247612,2,1,1,2,50,8,3,0,0,0,0,0,9,6,E01008128,3,1,0,1,-1
2022461211870,2022,461211870,2,2,1,1,53,8,3,0,0,0,0,0,9,6,E01016080,3,1,0,1,-1
2022531243913,2022,531243913,2,1,1,1,71,10,3,0,0,0,0,0,9,8,E01013055,3,1,0,1,-1
2022302201407,2022,302201407,1,1,1,1,17,4,3,0,0,0,0,0,90,2,E01019498,-1,0,0.12312,0.87688,-1
